Etc/UTC,Open,High,Low,Close,Volume
2020-02-11T16:25:00+00:00,10210.9,10216.7,10207.7,10211.1,1265778
2020-02-11T16:26:00+00:00,10211,10211.1,10199,10200,791966
2020-02-11T16:27:00+00:00,10199.9,10200,10189.4,10193.2,607570
2020-02-11T16:28:00+00:00,10193.2,10193.5,10186.1,10189.1,492570
2020-02-11T16:29:00+00:00,10188.8,10197.2,10187.4,10190.9,1115994
2020-02-11T16:30:00+00:00,10191.3,10203.6,10191.3,10202.2,1342608
2020-02-11T16:31:00+00:00,10202.3,10202.8,10185.5,10186,1036058
2020-02-11T16:32:00+00:00,10186,10186.2,10179.8,10179.9,346814
2020-02-11T16:33:00+00:00,10179.9,10192.3,10179.4,10192.3,577954
2020-02-11T16:34:00+00:00,10192.3,10197.6,10187.5,10189.8,1002694
2020-02-11T16:35:00+00:00,10190.3,10202.4,10189.3,10202.4,960000
2020-02-11T16:36:00+00:00,10202.2,10214.1,10202.2,10212.1,1110000
2020-02-11T16:37:00+00:00,10212,10213.9,10205.2,10205.7,543429
2020-02-11T16:38:00+00:00,10205.7,10224,10205.7,10215.4,1175389
2020-02-11T16:39:00+00:00,10215,10217.8,10213.2,10215.2,70373
2020-02-11T16:40:00+00:00,10215.1,10215.1,10201.6,10204.6,114530
2020-02-11T16:41:00+00:00,10204.6,10204.6,10188.7,10189.1,829034
2020-02-11T16:42:00+00:00,10189.4,10198.3,10189.1,10192.7,1522500
2020-02-11T16:43:00+00:00,10192.9,10199.1,10191.6,10196.2,1552500
2020-02-11T16:44:00+00:00,10196.1,10196.1,10176,10184.7,1321339
2020-02-11T16:45:00+00:00,10184.7,10186.7,10178.5,10185.7,1567673
2020-02-11T16:46:00+00:00,10185.5,10186.2,10176.5,10176.6,1017932
2020-02-11T16:47:00+00:00,10176.6,10184.1,10175.4,10184,1152846
2020-02-11T16:48:00+00:00,10184.1,10190.7,10181.7,10182.5,1390238
2020-02-11T16:49:00+00:00,10182.5,10185.4,10182.4,10184.1,795000
2020-02-11T16:50:00+00:00,10184,10184,10173,10173,1047975
2020-02-11T16:51:00+00:00,10173,10178.7,10172.5,10176.8,855000
2020-02-11T16:52:00+00:00,10176.7,10177.6,10173,10174.1,840000
2020-02-11T16:53:00+00:00,10174,10175.3,10173.2,10175.2,517543
2020-02-11T16:54:00+00:00,10175.4,10188.6,10175.3,10184.1,907500
2020-02-11T16:55:00+00:00,10184.2,10200.5,10182.2,10199.7,1267543
2020-02-11T16:56:00+00:00,10199.8,10203.4,10196,10203.4,1022694
2020-02-11T16:57:00+00:00,10203.8,10208.7,10203.8,10206.4,682522
2020-02-11T16:58:00+00:00,10206.5,10208.1,10203.5,10206.1,435583
2020-02-11T16:59:00+00:00,10206.1,10209.4,10204.6,10209.4,700518
2020-02-11T17:00:00+00:00,10209.6,10224.7,10209.6,10224.2,1275173
2020-02-11T17:01:00+00:00,10224.9,10227.1,10222.1,10226.1,1267500
2020-02-11T17:02:00+00:00,10226,10226,10218,10220.6,511469
2020-02-11T17:03:00+00:00,10220.2,10220.3,10212.9,10213.1,218969
2020-02-11T17:04:00+00:00,10213.1,10213.2,10213,10213.1,886
2020-02-11T17:05:00+00:00,10213.1,10220.2,10213.1,10220.1,405518
2020-02-11T17:06:00+00:00,10220.2,10221,10219.1,10220.4,513256
2020-02-11T17:07:00+00:00,10220.4,10222.5,10220.3,10222,552694
2020-02-11T17:08:00+00:00,10222,10222.5,10216.2,10218.2,795130
2020-02-11T17:09:00+00:00,10218.2,10228,10218,10224.8,1057500
2020-02-11T17:10:00+00:00,10224.6,10237.3,10224.6,10230.9,820022
2020-02-11T17:11:00+00:00,10230.9,10238.8,10227.8,10238.8,902522
2020-02-11T17:12:00+00:00,10238.9,10245.7,10237.2,10237.2,865626
2020-02-11T17:13:00+00:00,10236.8,10238.7,10233.3,10233.5,543364
2020-02-11T17:14:00+00:00,10233.3,10233.9,10229,10232.2,602543
2020-02-11T17:15:00+00:00,10232.3,10237.9,10232.3,10237.1,555000
2020-02-11T17:16:00+00:00,10236.8,10240.5,10236.8,10238.7,562522
2020-02-11T17:17:00+00:00,10238.6,10239.9,10237.3,10239.9,220238
2020-02-11T17:18:00+00:00,10239.9,10245.6,10236.8,10237.1,787997
2020-02-11T17:19:00+00:00,10237.1,10238,10223.1,10223.3,183672
2020-02-11T17:20:00+00:00,10223.3,10229,10218.8,10224.4,1577781
2020-02-11T17:21:00+00:00,10224.6,10228.6,10224.1,10224.7,1095000
2020-02-11T17:22:00+00:00,10224.8,10230,10224.7,10229.3,1042500
2020-02-11T17:23:00+00:00,10229.4,10231.8,10229.1,10231.3,1010238
2020-02-11T17:24:00+00:00,10231.3,10234.1,10230.8,10234,665065
2020-02-11T17:25:00+00:00,10234,10234,10231.5,10233.9,805389
2020-02-11T17:26:00+00:00,10233.8,10236.2,10233.4,10235.7,847500
2020-02-11T17:27:00+00:00,10235.4,10239.6,10235.4,10239.2,802651
2020-02-11T17:28:00+00:00,10239.3,10239.5,10237.5,10239,690216
2020-02-11T17:29:00+00:00,10239,10239,10237.3,10238.4,397889
