Etc/UTC,Open,High,Low,Close,Volume
2017-06-15T14:44:00+00:00,46.885,46.895,46.86,46.865,3024
2017-06-15T14:45:00+00:00,46.86,46.875,46.84,46.845,7686
2017-06-15T14:46:00+00:00,46.84,46.84,46.725,46.735,13104
2017-06-15T14:47:00+00:00,46.74,46.78,46.69,46.715,13230
2017-06-15T14:48:00+00:00,46.72,46.77,46.72,46.765,7560
2017-06-15T14:49:00+00:00,46.77,46.79,46.74,46.755,10080
2017-06-15T14:50:00+00:00,46.76,46.765,46.735,46.735,6552
2017-06-15T14:51:00+00:00,46.73,46.73,46.695,46.725,9828
2017-06-15T14:52:00+00:00,46.73,46.785,46.73,46.775,7056
2017-06-15T14:53:00+00:00,46.77,46.79,46.765,46.785,3402
2017-06-15T14:54:00+00:00,46.79,46.795,46.76,46.775,9198
2017-06-15T14:55:00+00:00,46.765,46.805,46.765,46.8,7686
2017-06-15T14:56:00+00:00,46.8,46.825,46.795,46.815,8064
2017-06-15T14:57:00+00:00,46.82,46.855,46.81,46.855,8946
2017-06-15T14:58:00+00:00,46.86,46.915,46.85,46.865,16506
2017-06-15T14:59:00+00:00,46.87,46.915,46.865,46.885,8946
2017-06-15T15:00:00+00:00,46.89,46.94,46.89,46.905,11970
2017-06-15T15:01:00+00:00,46.91,46.915,46.855,46.865,10584
2017-06-15T15:02:00+00:00,46.865,46.875,46.83,46.835,5670
2017-06-15T15:03:00+00:00,46.83,46.87,46.825,46.86,4662
2017-06-15T15:04:00+00:00,46.855,46.95,46.855,46.925,12600
2017-06-15T15:05:00+00:00,46.92,46.97,46.9,46.905,9954
2017-06-15T15:06:00+00:00,46.9,46.9,46.86,46.885,5040
2017-06-15T15:07:00+00:00,46.88,46.89,46.86,46.885,5922
2017-06-15T15:08:00+00:00,46.865,46.875,46.845,46.845,3150
2017-06-15T15:09:00+00:00,46.85,46.855,46.835,46.835,4158
2017-06-15T15:10:00+00:00,46.84,46.875,46.83,46.835,6300
2017-06-15T15:11:00+00:00,46.84,46.85,46.825,46.835,4914
2017-06-15T15:12:00+00:00,46.83,46.835,46.795,46.8,6678
2017-06-15T15:13:00+00:00,46.8,46.815,46.785,46.795,7812
2017-06-15T15:14:00+00:00,46.8,46.815,46.78,46.795,4536
2017-06-15T15:15:00+00:00,46.79,46.81,46.78,46.79,3906
2017-06-15T15:16:00+00:00,46.785,46.805,46.775,46.795,7686
2017-06-15T15:17:00+00:00,46.8,46.835,46.795,46.815,3654
2017-06-15T15:18:00+00:00,46.81,46.855,46.81,46.825,8064
2017-06-15T15:19:00+00:00,46.83,46.855,46.825,46.845,2898
2017-06-15T15:20:00+00:00,46.85,46.865,46.82,46.825,2646
2017-06-15T15:21:00+00:00,46.815,46.815,46.775,46.795,4410
2017-06-15T15:22:00+00:00,46.795,46.795,46.755,46.765,4914
2017-06-15T15:23:00+00:00,46.775,46.795,46.76,46.765,5544
2017-06-15T15:24:00+00:00,46.76,46.815,46.755,46.775,6174
2017-06-15T15:25:00+00:00,46.775,46.79,46.75,46.76,8064
2017-06-15T15:26:00+00:00,46.755,46.76,46.74,46.76,4788
2017-06-15T15:27:00+00:00,46.755,46.79,46.745,46.79,6678
2017-06-15T15:28:00+00:00,46.785,46.83,46.77,46.83,10836
2017-06-15T15:29:00+00:00,46.83,46.9,46.8,46.9,10836
2017-06-15T15:30:00+00:00,46.895,46.91,46.86,46.91,12348
2017-06-15T15:31:00+00:00,46.92,46.92,46.88,46.91,10206
2017-06-15T15:32:00+00:00,46.92,46.94,46.905,46.91,9702
2017-06-15T15:33:00+00:00,46.91,46.94,46.9,46.92,8064
2017-06-15T15:34:00+00:00,46.93,46.94,46.89,46.9,4662
2017-06-15T15:35:00+00:00,46.89,46.9,46.84,46.87,6426
2017-06-15T15:36:00+00:00,46.88,46.89,46.87,46.87,4788
2017-06-15T15:37:00+00:00,46.88,46.88,46.805,46.82,9450
2017-06-15T15:38:00+00:00,46.815,46.86,46.81,46.85,9198
2017-06-15T15:39:00+00:00,46.85,46.86,46.835,46.855,4032
2017-06-15T15:40:00+00:00,46.85,46.86,46.835,46.85,4788
2017-06-15T15:41:00+00:00,46.845,46.89,46.84,46.89,3150
2017-06-15T15:42:00+00:00,46.885,47,46.88,47,14742
2017-06-15T15:43:00+00:00,47,47,46.94,46.945,6678
2017-06-15T15:44:00+00:00,46.955,46.98,46.95,46.98,7308
2017-06-15T15:45:00+00:00,46.975,46.98,46.925,46.925,5796
2017-06-15T15:46:00+00:00,46.93,46.93,46.885,46.89,6174
2017-06-15T15:47:00+00:00,46.885,46.91,46.88,46.885,7560
2017-06-15T15:48:00+00:00,46.88,46.9,46.875,46.895,3150
2017-06-15T15:49:00+00:00,46.905,46.915,46.895,46.91,2772
2017-06-15T15:50:00+00:00,46.915,46.93,46.89,46.915,3402
2017-06-15T15:51:00+00:00,46.91,46.925,46.905,46.925,2142
2017-06-15T15:52:00+00:00,46.93,46.945,46.925,46.925,3654
2017-06-15T15:53:00+00:00,46.93,46.93,46.915,46.915,3150
2017-06-15T15:54:00+00:00,46.91,46.915,46.905,46.905,504
2017-06-15T15:55:00+00:00,46.9,46.905,46.895,46.895,3528
2017-06-15T15:56:00+00:00,46.9,46.905,46.895,46.905,1008
2017-06-15T15:57:00+00:00,46.915,46.925,46.9,46.91,6804
2017-06-15T15:58:00+00:00,46.905,46.925,46.905,46.915,3402
2017-06-15T15:59:00+00:00,46.91,46.925,46.895,46.905,6426
2017-06-15T16:00:00+00:00,46.91,46.945,46.905,46.94,9576
2017-06-15T16:01:00+00:00,46.935,46.955,46.93,46.935,3150
2017-06-15T16:02:00+00:00,46.945,46.97,46.935,46.935,5544
2017-06-15T16:03:00+00:00,46.93,46.93,46.865,46.89,6678
